name,url,list-url
"Lock, Stock and Two Smoking Barrels",https://letterboxd.com/film/lock-stock-and-two-smoking-barrels/,https://letterboxd.com/bugofen/list/flik-sammlung/
The Lighthouse,https://letterboxd.com/film/the-lighthouse-2019/,https://letterboxd.com/bugofen/list/flik-sammlung/
American Beauty,https://letterboxd.com/film/american-beauty/,https://letterboxd.com/bugofen/list/flik-sammlung/
Attack the Block,https://letterboxd.com/film/attack-the-block/,https://letterboxd.com/bugofen/list/flik-sammlung/
District 9,https://letterboxd.com/film/district-9/,https://letterboxd.com/bugofen/list/flik-sammlung/
World War Z,https://letterboxd.com/film/world-war-z/,https://letterboxd.com/bugofen/list/flik-sammlung/
Pan's Labyrinth,https://letterboxd.com/film/pans-labyrinth/,https://letterboxd.com/bugofen/list/flik-sammlung/
Robin Hood,https://letterboxd.com/film/robin-hood-2010/,https://letterboxd.com/bugofen/list/flik-sammlung/
Rush,https://letterboxd.com/film/rush-2013/,https://letterboxd.com/bugofen/list/flik-sammlung/
Project X,https://letterboxd.com/film/project-x-2012/,https://letterboxd.com/bugofen/list/flik-sammlung/
Dracula Untold,https://letterboxd.com/film/dracula-untold/,https://letterboxd.com/bugofen/list/flik-sammlung/
The Grand Budapest Hotel,https://letterboxd.com/film/the-grand-budapest-hotel/,https://letterboxd.com/bugofen/list/flik-sammlung/
The Lone Ranger,https://letterboxd.com/film/the-lone-ranger/,https://letterboxd.com/bugofen/list/flik-sammlung/
Rocky Balboa,https://letterboxd.com/film/rocky-balboa/,https://letterboxd.com/bugofen/list/flik-sammlung/
Savages,https://letterboxd.com/film/savages-2012/,https://letterboxd.com/bugofen/list/flik-sammlung/
The Hunger Games: Mockingjay - Part 1,https://letterboxd.com/film/the-hunger-games-mockingjay-part-1/,https://letterboxd.com/bugofen/list/flik-sammlung/
The Hunger Games: Mockingjay - Part 2,https://letterboxd.com/film/the-hunger-games-mockingjay-part-2/,https://letterboxd.com/bugofen/list/flik-sammlung/
The Expendables,https://letterboxd.com/film/the-expendables/,https://letterboxd.com/bugofen/list/flik-sammlung/
The Hunger Games,https://letterboxd.com/film/the-hunger-games/,https://letterboxd.com/bugofen/list/flik-sammlung/
The Hunger Games: Catching Fire,https://letterboxd.com/film/the-hunger-games-catching-fire/,https://letterboxd.com/bugofen/list/flik-sammlung/
The Curious Case of Benjamin Button,https://letterboxd.com/film/the-curious-case-of-benjamin-button/,https://letterboxd.com/bugofen/list/flik-sammlung/
Abraham Lincoln: Vampire Hunter,https://letterboxd.com/film/abraham-lincoln-vampire-hunter/,https://letterboxd.com/bugofen/list/flik-sammlung/
The Dictator,https://letterboxd.com/film/the-dictator-2012/,https://letterboxd.com/bugofen/list/flik-sammlung/
Kong: Skull Island,https://letterboxd.com/film/kong-skull-island/,https://letterboxd.com/bugofen/list/flik-sammlung/
Real Steel,https://letterboxd.com/film/real-steel/,https://letterboxd.com/bugofen/list/flik-sammlung/
Unknown,https://letterboxd.com/film/unknown-2011/,https://letterboxd.com/bugofen/list/flik-sammlung/
RED,https://letterboxd.com/film/red-2010/,https://letterboxd.com/bugofen/list/flik-sammlung/
