name,url,list-url
"Paris, Texas",https://letterboxd.com/film/paris-texas/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
2001: A Space Odyssey,https://letterboxd.com/film/2001-a-space-odyssey/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
Le Trou,https://letterboxd.com/film/le-trou/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
The Given Word,https://letterboxd.com/film/the-given-word/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
Princess Mononoke,https://letterboxd.com/film/princess-mononoke/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
Cinema Paradiso,https://letterboxd.com/film/cinema-paradiso/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
Perfect Blue,https://letterboxd.com/film/perfect-blue/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
The Silence of the Lambs,https://letterboxd.com/film/the-silence-of-the-lambs/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
Psycho,https://letterboxd.com/film/psycho/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
Mishima: A Life in Four Chapters,https://letterboxd.com/film/mishima-a-life-in-four-chapters/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
Scenes from a Marriage,https://letterboxd.com/film/scenes-from-a-marriage/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
Autumn Sonata,https://letterboxd.com/film/autumn-sonata/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
A Woman Under the Influence,https://letterboxd.com/film/a-woman-under-the-influence/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
The Apartment,https://letterboxd.com/film/the-apartment/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
Sansho the Bailiff,https://letterboxd.com/film/sansho-the-bailiff/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
Pather Panchali,https://letterboxd.com/film/pather-panchali/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
Before Sunrise,https://letterboxd.com/film/before-sunrise/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
Once Upon a Time in the West,https://letterboxd.com/film/once-upon-a-time-in-the-west/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
The Lord of the Rings: The Fellowship of the Ring,https://letterboxd.com/film/the-lord-of-the-rings-the-fellowship-of-the-ring/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
Eternity and a Day,https://letterboxd.com/film/eternity-and-a-day/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
It's Such a Beautiful Day,https://letterboxd.com/film/its-such-a-beautiful-day/,https://letterboxd.com/dave/list/official-top-250-narrative-feature-films/
